0	0.0140919	107
0.01	0.0145662	109
0.02	0.0311587	109
0.03	0.0104154	109
0.04	0.0160778	109
0.05	0.032347	109
0.06	0.0294886	109
0.07	0.0157617	109
0.08	0.0126615	110
0.09	0.0625902	109
0.1	0.0334388	109
0.11	0.0431479	111
0.12	0.0207803	114
0.13	0.055996	119
0.14	0.0250743	120
0.15	0.0194248	121
0.16	0.0102705	118
0.17	0.0307851	117
0.18	0.0386784	118
0.19	0.0474789	117
0.2	0.0116145	122
0.21	0.0165334	121
0.22	0.0123284	119
0.23	0.0128895	121
0.24	0.0275206	119
0.25	0.0200701	119
0.26	0.0564535	122
0.27	0.0392483	120
0.28	0.0310494	119
0.29	0.0457913	118
