0	0.0318383	0.028994
0.1	0.0299613	0.0311918
0.2	0.0277936	0.0285826
0.3	0.0266937	0.025411
0.4	0.0264184	0.0274981
0.5	0.0391942	0.0398584
0.6	0.03299	0.0324234
0.7	0.0307213	0.029068
0.8	0.0307533	0.0296744
0.9	0.0389468	0.0373233
1	0.0329876	0.0302423
1.1	0.025859	0.0301284
1.2	0.0353243	0.0357775
1.3	0.0413135	0.0402658
1.4	0.0312881	0.0325044
1.5	0.0285043	0.0298877
1.6	0.0517108	0.0540976
1.7	0.0481013	0.0481709
1.8	0.0414534	0.0410924
1.9	0.0675134	0.0696058
2	0.0582987	0.0566938
2.1	0.0274266	0.0257498
2.2	0.0655703	0.0623781
2.3	0.0354666	0.0324924
2.4	0.0472188	0.0525637
2.5	0.0559924	0.0572749
2.6	0.0496128	0.056246
2.7	0.0744057	0.0708308
2.8	0.0912904	0.0884012
2.9	0.318656	0.322804
