0	0.022138	0.0260981
0.1	0.0261799	0.0272297
0.2	0.0370705	0.0392917
0.3	0.0322769	0.031534
0.4	0.0508931	0.0514921
0.5	0.0394361	0.0411603
0.6	0.0781733	0.0742712
0.7	0.11127	0.112126
0.8	0.104894	0.101673
0.9	0.35064	0.349275
1	0.41773	0.419018
1.1	0.453386	0.451108
1.2	0.460671	0.45896
1.3	0.470383	0.471003
1.4	0.491805	0.495161
1.5	0.49015	0.492207
1.6	0.516928	0.515437
1.7	0.525826	0.526059
1.8	0.535889	0.53317
1.9	0.548118	0.551609
2	0.584312	0.582648
2.1	0.807669	0.824195
2.2	0.767078	0.822221
2.3	0.743149	0.759892
2.4	0.961631	0.971622
2.5	0.987102	0.985175
2.6	0.989215	0.98886
2.7	0.990692	0.990599
2.8	0.991815	0.991794
2.9	0.992742	0.992738
