0.00	0.0232403	0.0231833	4633
0.01	0.0279601	0.0280184	4927
0.02	0.0288543	0.0288625	6176
0.03	0.0288946	0.0288532	6067
0.04	0.0288796	0.0288909	6025
0.05	0.026046	0.0260736	5545
0.06	0.0328881	0.0328722	5459
0.07	0.0326286	0.0329312	5052
0.08	0.0321092	0.0320421	5023
0.09	0.0405953	0.0405788	5020
0.10	0.0365373	0.0366223	5024
0.11	0.0358698	0.0359394	5018
0.12	0.0446806	0.0447221	5019
0.13	0.0444482	0.0442222	5016
0.14	0.0394853	0.039643	5026
0.15	0.0425845	0.0425312	5028
0.16	0.0442514	0.0440928	5024
0.17	0.0561065	0.0559825	5027
0.18	0.0584269	0.058353	7093
0.19	0.0574282	0.0572868	6829
0.20	0.0603708	0.0603038	7057
0.21	0.0723071	0.0720368	6390
0.22	0.0895792	0.0893184	7263
0.23	0.0704361	0.070431	6771
0.24	0.11952	0.119111	6648
0.25	0.13992	0.139627	7557
0.26	0.228435	0.227818	6757
0.27	0.366091	0.365456	7290
0.28	0.441966	0.441333	7089
0.29	0.496856	0.496355	6546
0.30	0.550435	0.550125	6385
0.31	0.592306	0.592125	6337
0.32	0.634182	0.634145	5880
0.33	0.67138	0.671413	5655
0.34	0.70216	0.702221	6141
0.35	0.731582	0.73162	6353
0.36	0.759294	0.759306	5720
0.37	0.780563	0.780564	6407
0.38	0.798512	0.798501	5737
0.39	0.816414	0.8164	6109
0.40	0.83391	0.83391	5868
0.41	0.846383	0.846379	6183
0.42	0.856792	0.856789	7144
0.43	0.866361	0.866363	6985
0.44	0.874901	0.874902	7099
0.45	0.88537	0.885369	7081
0.46	0.893987	0.893984	7001
0.47	0.901448	0.901445	7019
0.48	0.9086	0.908599	6975
0.49	0.914514	0.914514	6784
0.50	0.919715	0.919716	6926
0.51	0.924304	0.924305	6670
0.52	0.928775	0.928775	6959
0.53	0.93277	0.93277	6808
0.54	0.936279	0.936279	6165
0.55	0.93942	0.93942	6704
0.56	0.942275	0.942275	6854
0.57	0.944892	0.944892	6763
0.58	0.947303	0.947303	6854
0.59	0.949536	0.949536	6868
0.60	0.95161	0.95161	6816
0.61	0.953543	0.953543	7713
0.62	0.95535	0.95535	7925
0.63	0.957042	0.957042	7792
0.64	0.958631	0.958631	7753
0.65	0.960126	0.960126	7380
0.66	0.961534	0.961534	7251
0.67	0.962863	0.962863	6442
0.68	0.96412	0.96412	6434
0.69	0.965309	0.965309	6467
0.70	0.966437	0.966437	6460
0.71	0.967507	0.967507	6446
0.72	0.968523	0.968523	6427
0.73	0.96949	0.96949	6437
0.74	0.970411	0.970411	6049
0.75	0.971289	0.971289	5794
0.76	0.972126	0.972126	5687
0.77	0.972925	0.972925	5569
0.78	0.973689	0.973689	5144
0.79	0.97442	0.97442	4403
0.80	0.97512	0.97512	4618
0.81	0.97579	0.97579	4630
0.82	0.976432	0.976432	4644
0.83	0.977048	0.977048	4587
0.84	0.97764	0.97764	4625
0.85	0.978208	0.978208	5344
0.86	0.978754	0.978754	6489
0.87	0.979279	0.979279	6437
0.88	0.979784	0.979785	6346
0.89	0.980271	0.980271	5691
0.90	0.98074	0.98074	4715
0.91	0.981191	0.981191	4405
0.92	0.981627	0.981627	4182
0.93	0.982047	0.982047	4235
0.94	0.982453	0.982453	4189
0.95	0.982844	0.982844	4198
0.96	0.983223	0.983223	4418
0.97	0.983589	0.983589	4227
0.98	0.983942	0.983942	4348
0.99	0.984284	0.984284	4331
