1.00	0.984615	0.984615	3014
0.99	0.984284	0.984284	2997
0.98	0.983942	0.983942	3549
0.97	0.983589	0.983589	4312
0.96	0.983223	0.983223	4179
0.95	0.982844	0.982844	3877
0.94	0.982453	0.982453	3781
0.93	0.982047	0.982047	3948
0.92	0.981627	0.981627	3581
0.91	0.981191	0.981191	3566
0.90	0.98074	0.98074	3482
0.89	0.980271	0.980271	3268
0.88	0.979784	0.979785	3266
0.87	0.979279	0.979279	3265
0.86	0.978754	0.978754	3265
0.85	0.978208	0.978208	3271
0.84	0.97764	0.97764	3271
0.83	0.977048	0.977048	3269
0.82	0.976432	0.976432	3271
0.81	0.97579	0.97579	3270
0.80	0.97512	0.97512	3273
0.79	0.97442	0.97442	3279
0.78	0.973689	0.973689	3281
0.77	0.972925	0.972925	3287
0.76	0.972126	0.972126	3283
0.75	0.971289	0.971289	3283
0.74	0.970411	0.970411	3289
0.73	0.96949	0.96949	4234
0.72	0.968523	0.968523	4800
0.71	0.967507	0.967507	5206
0.70	0.966437	0.966437	4367
0.69	0.965309	0.965309	4819
0.68	0.96412	0.96412	4501
0.67	0.962863	0.962863	4458
0.66	0.961534	0.961534	4671
0.65	0.960126	0.960126	5042
0.64	0.958631	0.958631	4960
0.63	0.957042	0.957042	4525
0.62	0.95535	0.95535	5261
0.61	0.953543	0.953543	5322
0.60	0.95161	0.95161	5083
0.59	0.949536	0.949536	5592
0.58	0.947303	0.947303	4794
0.57	0.944892	0.944892	5343
0.56	0.942275	0.942275	4148
0.55	0.93942	0.93942	4410
0.54	0.936279	0.936279	4919
0.53	0.93277	0.93277	4384
0.52	0.928773	0.928773	5037
0.51	0.924328	0.924328	4576
0.50	0.919726	0.919727	4389
0.49	0.914536	0.914536	4698
0.48	0.908628	0.908627	4844
0.47	0.901439	0.901437	5129
0.46	0.894055	0.894052	5278
0.45	0.885342	0.88534	5048
0.44	0.875006	0.875007	4613
0.43	0.866399	0.866401	5136
0.42	0.85698	0.856979	5895
0.41	0.846439	0.846435	6406
0.40	0.833762	0.833761	6021
0.39	0.816339	0.816324	6341
0.38	0.798507	0.798493	6442
0.37	0.780167	0.780168	6428
0.36	0.759478	0.759492	6592
0.35	0.731158	0.731193	6676
0.34	0.701166	0.701225	6774
0.33	0.672422	0.672465	6732
0.32	0.635078	0.635041	7035
0.31	0.590736	0.590564	6976
0.30	0.550175	0.549858	7415
0.29	0.49694	0.496441	7436
0.28	0.445112	0.444472	7064
0.27	0.361174	0.36052	8028
0.26	0.247089	0.246335	8163
0.25	0.125891	0.125548	8337
0.24	0.100004	0.0997517	8368
0.23	0.0860949	0.0858693	8531
0.22	0.0721441	0.0719643	9955
0.21	0.0667428	0.0663987	9529
0.20	0.0556246	0.0555382	9456
0.19	0.062407	0.062188	8960
0.18	0.0598413	0.0595623	8518
0.17	0.0525225	0.0524494	7979
0.16	0.0552269	0.0550024	8002
0.15	0.0438121	0.0435528	8022
0.14	0.0510203	0.0510736	8007
0.13	0.0384767	0.0385234	8019
0.12	0.0485679	0.0484217	7601
0.11	0.0373632	0.0373396	7444
0.10	0.0448296	0.0448394	6999
0.09	0.0343168	0.0342763	6782
0.08	0.0299295	0.030001	6046
0.07	0.0331708	0.0330677	6180
0.06	0.0309413	0.0309379	6185
0.05	0.0290291	0.0289712	6116
0.04	0.031644	0.0317087	6072
0.03	0.0302897	0.0302558	8224
0.02	0.0320429	0.0320714	8146
0.01	0.0285118	0.0286198	7940
