0	0.0224737	0.0156403	157
0.1	0.0241565	0.0279421	158
0.2	0.0290652	0.0269473	159
0.3	0.0245214	0.0236932	158
0.4	0.0308128	0.0331338	158
0.5	0.0404297	0.0444053	159
0.6	0.0311276	0.0315028	158
0.7	0.040075	0.0443394	159
0.8	0.0379836	0.034091	159
0.9	0.0273889	0.0305561	158
1	0.0777667	0.0772493	159
1.1	0.203744	0.20151	157
1.2	0.306236	0.3046	154
1.3	0.368006	0.364178	148
1.4	0.395858	0.396263	144
1.5	0.404004	0.404682	142
1.6	0.429265	0.433877	141
1.7	0.462968	0.46194	140
1.8	0.495766	0.500166	139
1.9	0.4971	0.491009	137
2	0.532751	0.53485	137
2.1	0.620338	0.621148	135
2.2	0.854809	0.841781	129
2.3	0.962968	0.9783	117
2.4	0.977053	0.97923	115
2.5	0.981456	0.982502	113
2.6	0.984873	0.985208	112
2.7	0.986695	0.986564	111
2.8	0.988401	0.988946	110
2.9	0.990575	0.990801	110
