0	0.0247366	0.027287
0.1	0.0281385	0.0242471
0.2	0.036076	0.0328614
0.3	0.0315747	0.0288051
0.4	0.0327197	0.0345385
0.5	0.0480687	0.044391
0.6	0.032869	0.0372876
0.7	0.180941	0.181716
0.8	0.28493	0.287519
0.9	0.364842	0.366216
1	0.423136	0.425231
1.1	0.446761	0.447339
1.2	0.45378	0.452418
1.3	0.471802	0.471899
1.4	0.485087	0.486611
1.5	0.493198	0.491836
1.6	0.530954	0.529667
1.7	0.512016	0.51285
1.8	0.536209	0.535294
1.9	0.55193	0.554923
2	0.600313	0.594883
2.1	0.822436	0.840236
2.2	0.665908	0.627594
2.3	0.868577	0.91039
2.4	0.621732	0.619069
2.5	0.991632	0.978092
2.6	0.990272	0.987988
2.7	0.990884	0.99043
2.8	0.991864	0.991766
2.9	0.992759	0.992737
