172.52	0.0321041	0.00385319
172.53	0.0309245	0.00381011
172.54	0.0297637	0.00379708
172.55	0.0286343	0.00379939
172.56	0.0275481	0.0038054
172.57	0.0265168	0.00380659
172.58	0.0255513	0.00379719
172.59	0.0246616	0.0037736
172.6	0.0238572	0.00373374
172.61	0.0231467	0.00367649
172.62	0.0225379	0.00360114
172.63	0.0220381	0.00350698
172.64	0.0216538	0.00339293
172.65	0.0213911	0.00325731
172.66	0.0212555	0.00309774
172.67	0.0212519	0.00291121
172.68	0.0213844	0.00269429
172.69	0.0216561	0.00244376
172.7	0.0220689	0.00215783
172.71	0.022623	0.00183902
172.72	0.023317	0.00150178
172.73	0.0241473	0.00119494
172.74	0.025108	0.00105148
172.75	0.0261915	0.00124798
172.76	0.0273876	0.00176697
172.77	0.0286845	0.00249269
172.78	0.0300686	0.00336489
172.79	0.0315246	0.00436084
172.8	0.033036	0.00547152
172.81	0.034585	0.00669249
172.82	0.0361532	0.00802062
172.83	0.0377212	0.00945273
172.84	0.0392694	0.010985
172.85	0.0407776	0.0126127
172.86	0.0422258	0.0143299
172.87	0.0435941	0.0161298
172.88	0.0448629	0.0180041
172.89	0.0460133	0.0199435
172.9	0.0470269	0.0219376
172.91	0.0478865	0.0239748
172.92	0.0485761	0.0260427
172.93	0.0490811	0.0281278
172.94	0.0493883	0.0302157
172.95	0.0494865	0.0322915
172.96	0.0493664	0.0343393
172.97	0.0490208	0.0363431
172.98	0.0484449	0.0382862
172.99	0.0476365	0.040152
173	0.0465958	0.0419236
173.01	0.0453262	0.0435841
173.02	0.0438339	0.0451171
173.03	0.0421287	0.0465063
173.04	0.0402239	0.0477363
173.05	0.0381369	0.048792
173.06	0.0358897	0.0496596
173.07	0.03351	0.0503261
173.08	0.0310325	0.0507796
173.09	0.0285007	0.0510097
173.1	0.0259699	0.0510075
173.11	0.0235119	0.0507656
173.12	0.0212196	0.0502784
173.13	0.0192126	0.0495421
173.14	0.0176351	0.0485547
173.15	0.0166369	0.0473166
173.16	0.0163286	0.0458299
173.17	0.0167285	0.0440989
173.18	0.0177485	0.0421304
173.19	0.0192339	0.0399332
173.2	0.021019	0.0375184
173.21	0.0229595	0.0348997
173.22	0.0249414	0.0320932
173.23	0.026877	0.0291179
173.24	0.0286991	0.0259961
173.25	0.030355	0.0227545
173.26	0.0318032	0.0194266
173.27	0.0330107	0.0160581
173.28	0.0339509	0.0127209
173.29	0.034603	0.00955434
173.3	0.0349511	0.00689753
173.31	0.0349837	0.00559149
173.32	0.0346936	0.00649239
173.33	0.0340776	0.00890267
173.34	0.0331364	0.0118681
173.35	0.0318748	0.0149831
173.36	0.0303011	0.0180859
173.37	0.0284279	0.021096
173.38	0.026272	0.0239635
173.39	0.0238548	0.0266523
173.4	0.0212036	0.0291335
173.41	0.0183544	0.0313833
173.42	0.0153573	0.0333815
173.43	0.0122928	0.0351108
173.44	0.00931912	0.0365571
173.45	0.00682352	0.0377089
173.46	0.00574342	0.0385579
173.47	0.00692467	0.0390984
173.48	0.00960665	0.0393275
173.49	0.012876	0.0392454
173.5	0.0163463	0.0388552
173.51	0.0198553	0.0381628
173.52	0.023316	0.0371771
173.53	0.0266702	0.0359096
173.54	0.029873	0.0343749
173.55	0.0328864	0.03259
173.56	0.0356775	0.0305746
173.57	0.0382171	0.028351
173.58	0.0404794	0.0259441
173.59	0.0424417	0.0233814
173.6	0.0440848	0.0206937
173.61	0.0453923	0.0179157
173.62	0.0463517	0.0150885
173.63	0.0469535	0.0122649
173.64	0.0471919	0.00952523
173.65	0.0470644	0.00702158
173.66	0.0465722	0.0051139
173.67	0.0457199	0.00453528
