0	0.0273956	0.0250959
0.01	0.0255974	0.026355
0.02	0.0270578	0.0274645
0.03	0.0245574	0.0246084
0.04	0.0288561	0.0250959
0.05	0.0283453	0.026355
0.06	0.0301551	0.0274645
0.07	0.0272709	0.0246084
0.08	0.0306926	0.024701
0.09	0.0300173	0.026025
0.1	0.0313025	0.0257086
0.11	0.0288785	0.026025
0.12	0.02907	0.0257086
0.13	0.0286326	0.0250959
0.14	0.0297432	0.026355
0.15	0.0291165	0.0274645
0.16	0.0290076	0.0246084
0.17	0.0273099	0.024701
0.18	0.0287182	0.026025
0.19	0.0263365	0.0257086
0.2	0.0299382	0.0253391
0.21	0.0296159	0.0257255
0.22	0.0300162	0.0318422
0.23	0.0306597	0.039661
0.24	0.0318373	0.0300279
0.25	0.0292648	0.0276858
0.26	0.0298082	0.0296353
0.27	0.0292394	0.0271777
0.28	0.0291311	0.0269194
0.29	0.0295359	0.0252544
0.3	0.0294715	0.0276063
0.31	0.0294089	0.0289644
0.32	0.0322334	0.0243276
0.33	0.0283123	0.0263845
0.34	0.0335553	0.0246161
0.35	0.0300131	0.0256753
0.36	0.0341006	0.0269073
0.37	0.0337117	0.0240801
0.38	0.0323757	0.0655686
0.39	0.033905	0.221217
0.4	0.0335491	0.261986
0.41	0.0341945	0.283294
0.42	0.0384786	0.291625
0.43	0.0422168	0.296539
0.44	0.0403102	0.30766
0.45	0.0405024	0.314063
0.46	0.0379837	0.318401
0.47	0.0530317	0.321529
0.48	0.0484766	0.326387
0.49	0.0600871	0.327678
0.5	0.0922909	0.333191
0.51	0.093084	0.334518
0.52	0.312859	0.338142
0.53	0.340726	0.340563
0.54	0.343109	0.344507
0.55	0.346801	0.345611
0.56	0.348225	0.348716
0.57	0.350333	0.352373
0.58	0.35473	0.354319
0.59	0.357331	0.356134
0.6	0.362549	0.361268
0.61	0.368266	0.369001
0.62	0.373799	0.375066
0.63	0.383122	0.383435
0.64	0.394101	0.393526
0.65	0.40024	0.40484
0.66	0.40481	0.40484
0.67	0.409032	0.409368
0.68	0.413048	0.413199
0.69	0.415665	0.418814
0.7	0.419644	0.418814
0.71	0.422279	0.421728
0.72	0.4252	0.424794
0.73	0.427576	0.426853
0.74	0.42893	0.428863
0.75	0.431239	0.430853
0.76	0.433401	0.433449
0.77	0.435366	0.435317
0.78	0.437602	0.436865
0.79	0.439309	0.438835
0.8	0.440687	0.440403
0.81	0.441967	0.442012
0.82	0.443652	0.443739
0.83	0.444562	0.445221
0.84	0.446231	0.446912
0.85	0.44785	0.447668
0.86	0.449388	0.449234
0.87	0.450353	0.450398
0.88	0.451725	0.451447
0.89	0.452604	0.452757
0.9	0.453911	0.454278
0.91	0.45547	0.454744
0.92	0.456584	0.456742
0.93	0.457666	0.457512
0.94	0.458116	0.458156
0.95	0.459196	0.459258
0.96	0.460177	0.460097
0.97	0.461251	0.461617
0.98	0.462436	0.462172
0.99	0.463166	0.463018
1	0.464092	0.464359
1.01	0.464924	0.465174
1.02	0.465689	0.466226
1.03	0.4676	0.466532
1.04	0.468089	0.46798
1.05	0.468912	0.468563
1.06	0.46952	0.470226
1.07	0.470856	0.470458
1.08	0.471579	0.471209
1.09	0.471626	0.472408
1.1	0.472883	0.473038
1.11	0.473743	0.473485
1.12	0.474551	0.474966
1.13	0.47495	0.475332
1.14	0.476173	0.47557
1.15	0.476423	0.476544
1.16	0.477615	0.477941
1.17	0.478686	0.477948
1.18	0.479987	0.479331
1.19	0.479566	0.479368
1.2	0.480687	0.480997
1.21	0.481635	0.481524
1.22	0.482044	0.481873
1.23	0.482664	0.483265
1.24	0.483548	0.483475
1.25	0.484726	0.484673
1.26	0.485099	0.485595
1.27	0.486379	0.485361
1.28	0.486558	0.486759
1.29	0.487546	0.487506
1.3	0.488005	0.488079
1.31	0.488839	0.489103
1.32	0.490494	0.489631
1.33	0.490212	0.490427
1.34	0.491019	0.490676
1.35	0.49186	0.49233
1.36	0.492997	0.492434
1.37	0.493343	0.49375
1.38	0.494271	0.494273
1.39	0.495187	0.494879
1.4	0.495805	0.4962
1.41	0.497038	0.496461
1.42	0.497614	0.497887
1.43	0.498203	0.498568
1.44	0.498877	0.498866
1.45	0.500255	0.498935
1.46	0.501458	0.500787
1.47	0.501791	0.50163
1.48	0.502654	0.502256
1.49	0.503672	0.504053
1.5	0.504206	0.504379
1.51	0.505757	0.505362
1.52	0.506888	0.506228
1.53	0.507593	0.507414
1.54	0.50896	0.507601
1.55	0.508359	0.509223
1.56	0.510436	0.510143
1.57	0.510918	0.51095
1.58	0.511727	0.512269
1.59	0.512625	0.512721
1.6	0.513743	0.513596
1.61	0.51494	0.514807
1.62	0.515699	0.515667
1.63	0.517314	0.516807
1.64	0.518415	0.518145
1.65	0.518931	0.519337
1.66	0.519827	0.519899
1.67	0.520914	0.521275
1.68	0.521984	0.521977
1.69	0.523464	0.522912
1.7	0.524345	0.52408
1.71	0.525734	0.525254
1.72	0.527511	0.526398
1.73	0.527966	0.527643
1.74	0.529324	0.529443
1.75	0.530701	0.530622
1.76	0.532466	0.5319
1.77	0.533356	0.532663
1.78	0.534102	0.533838
1.79	0.534911	0.535602
1.8	0.536854	0.537018
1.81	0.537269	0.536982
1.82	0.539059	0.538414
1.83	0.541059	0.540733
1.84	0.541688	0.542256
1.85	0.542895	0.543515
1.86	0.544594	0.544676
1.87	0.54598	0.545319
1.88	0.546897	0.548231
1.89	0.548251	0.549017
1.9	0.550251	0.551002
1.91	0.552603	0.552714
1.92	0.554024	0.554271
1.93	0.555702	0.557541
1.94	0.559384	0.559601
1.95	0.561274	0.562261
1.96	0.56515	0.569274
1.97	0.564812	0.567766
1.98	0.571437	0.567692
1.99	0.574822	0.57105
2	0.577026	0.576844
2.01	0.607893	0.592837
2.02	0.592647	0.61202
2.03	0.620202	0.630023
2.04	0.625392	0.631105
2.05	0.646534	0.644134
2.06	0.651907	0.670802
